class id,course prefix,course number,section,term,call number,class title,class subtitle,status,instructors,schedule,enrollment,max enroll,core area,sess,ues,ues+,ues%,col,dept,act,sess,insts,asst count,textbooks,syllabus
stat6326.001.17s,stat,6326 ,001 ,17s,26796 ,Sampling Theory ,,Open,Min Chen,Tues & Thurs : 2:30pm-3:45pm : CB_1.218,25,5, ,1,do_eval,,,nsm,math,lec,1,mxc136030,0,"9780470402313,9781118305713 ",syl
stat6338.001.17s,stat,6338 ,001 ,17s,26795 ,Advanced Statistical Methods II ,,Open,Qiongxia Song,Mon & Wed : 11:30am-12:45pm : SLC_1.202,32,5, ,1,do_eval,,,nsm,math,lec,1,qxs102020,1,9780073108742 ,syl
stat6339.001.17s,stat,6339 ,001 ,17s,26485 ,Linear Statistical Models ,,Open,Frank Konietschke,Mon & Wed : 4:00pm-5:15pm : FO_1.502,18,12, ,1,do_eval,,,nsm,math,lec,1,fxk141230,0, ,syl
stat6390.501.17s,stat,6390 ,501 ,17s,27562 ,Topics in Statistics - Level 6 ,STATISTICAL NETWORK ANALYSIS,Open,Yulia Gel,Tues & Thurs : 5:30pm-6:45pm : SLC_2.203,23,7, ,1,do_eval,,,nsm,math,lec,1,yxg142030,0, ,syl
stat7338.501.17s,stat,7338 ,501 ,17s,26798 ,Time Series Modeling and Filtering ,,Open,Yulia Gel,Tues & Thurs : 7:00pm-8:15pm : SLC_2.203,26,4, ,1,do_eval,,,nsm,math,lec,1,yxg142030,0,"9780387974293,9781441903198 ",syl
syse6322.001.17s,syse,6322 ,001 ,17s,26852 ,Digital Control of Automotive Powertrain Systems ,,Open,Stephen Yurkovich,Tues & Thurs : 8:30am-9:45am : ECSN_2.120,11,4, ,1,do_eval,,,ecs,encs,lec,1,sxy111430,1, ,syl
syse6324.001.17s,syse,6324 ,001 ,17s,22999 ,Nonlinear Systems ,,Open,Mark Spong,Tues & Thurs : 4:00pm-5:15pm : CB2_1.204,2,3, ,1,-,,,ecs,encs,lec,1,mws081000,0, , 
sysm6301.501.17s,sysm,6301 ,501 ,17s,23024 ,"Systems Engineering, Architecture and Design ",,Open,Alixandre Minden,Fri : 7:00pm-9:45pm : ECSN_2.112,11,9, ,1,do_eval,,,ecs,encs,lec,1,arm130430,1, ,syl
sysm6301.001.17s,sysm,6301 ,001 ,17s,22898 ,"Systems Engineering, Architecture and Design ",,Open,Alixandre Minden,Fri : 4:00pm-6:45pm : ECSN_2.112,10,10, ,1,do_eval,,,ecs,encs,lec,1,arm130430,1, ,syl
sysm6302.001.17s,sysm,6302 ,001 ,17s,23184 ,Dynamics of Complex Networks and Systems ,,Open,Justin Ruths,Tues & Thurs : 10:00am-11:15am : ECSN_2.120,8,7, ,1,do_eval,,,ecs,encs,lec,1,jxr163730,0, ,syl
sysm6303.003.17s,sysm,6303 ,003 ,17s,24935 ,Quantitative Introduction to Risk and Uncertainty in Business ,,Closed,Monica Brussolo,Mon & Wed : 2:30pm-3:45pm : SOM_2.722,2,0, ,1,do_eval,,,mgt,mgmt,lec,1,meb049000,1, ,syl
sysm6303.002.17s,sysm,6303 ,002 ,17s,25124 ,Quantitative Introduction to Risk and Uncertainty in Business ,,Open,Carol Flannery,Mon : 10:00am-12:45pm : SOM_2.722,3,76, ,1,do_eval,,,mgt,mgmt,lec,1,flannery,1, ,syl
sysm6303.503.17s,sysm,6303 ,503 ,17s,25125 ,Quantitative Introduction to Risk and Uncertainty in Business ,,Open,Awanti Sethi,Fri : 7:00pm-9:45pm : SOM_2.722,2,3, ,1,do_eval,,,mgt,mgmt,lec,1,asethi,1, ,syl
sysm6303.501.17s,sysm,6303 ,501 ,17s,25126 ,Quantitative Introduction to Risk and Uncertainty in Business ,,Open,Awanti Sethi,Tues & Thurs : 5:30pm-6:45pm : SOM_2.722,2,1, ,1,do_eval,,,mgt,mgmt,lec,1,asethi,2, ,syl
sysm6303.001.17s,sysm,6303 ,001 ,17s,24865 ,Quantitative Introduction to Risk and Uncertainty in Business ,,Closed,Carol Flannery,Fri : 1:00pm-3:45pm : SOM_2.722,3,0, ,1,do_eval,,,mgt,mgmt,lec,1,flannery,1, ,syl
sysm6303.0w1.17s,sysm,6303 ,0w1 ,17s,24866 ,Quantitative Introduction to Risk and Uncertainty in Business ,,Closed,Carol Flannery,-schedule is not posted or not applicable-,3,0, ,1,do_eval,,,mgt,mgmt,lec,1,flannery,1, ,syl
sysm6303.502.17s,sysm,6303 ,502 ,17s,24867 ,Quantitative Introduction to Risk and Uncertainty in Business ,,Closed,John Wiorkowski,Mon : 7:00pm-9:45pm : SOM_2.722,2,0, ,1,do_eval,,,mgt,mgmt,lec,1,wiorkow,0, , 
sysm6303.004.17s,sysm,6303 ,004 ,17s,24868 ,Quantitative Introduction to Risk and Uncertainty in Business ,,Closed,Awanti Sethi,Wed : 1:00pm-3:45pm : SOM_1.110,7,-2, ,1,do_eval,,,mgt,mgmt,lec,1,asethi,1, ,syl
sysm6303.5e1.17s,sysm,6303 ,5e1 ,17s,24869 ,Quantitative Introduction to Risk and Uncertainty in Business ,,Open,Awanti Sethi,Wed : 7:15pm-10:00pm : CHEC_225,0,40, ,1,-,,,mgt,mgmt,lec,1,asethi,1, ,syl
sysm6306.001.17s,sysm,6306 ,001 ,17s,22669 ,Engineering Systems: Modeling and Simulation ,,Open,Robert Gregg,Mon & Wed : 10:00am-11:15am : ECSN_2.120,8,1, ,1,do_eval,,,ecs,encs,lec,1,rdg130030,1,9780471025948 ,syl
sysm6307.001.17s,sysm,6307 ,001 ,17s,22527 ,Linear Systems ,,Open,Seyed Omid Reza Moheimani,Mon & Wed : 8:30am-9:45am : ECSN_2.126,0,10, ,1,-,,,ecs,encs,lec,1,sxm154130,1, ,syl
sysm6307.501.17s,sysm,6307 ,501 ,17s,22727 ,Linear Systems ,,Open,Nicholas Gans,Mon & Wed : 5:30pm-6:45pm : CB3_1.302,2,4, ,1,-,,,ecs,encs,lec,1,nrg092000,1, ,syl
sysm6309.001.17s,sysm,6309 ,001 ,17s,22374 ,Advanced Requirements Engineering ,,Open,Lawrence Chung,Tues & Thurs : 11:30am-12:45pm : CB_1.223,0,16, ,1,-,,,ecs,encs,lec,1,chung,0, , 
sysm6310.001.17s,sysm,6310 ,001 ,17s,23228 ,"Software Testing, Validation and Verification ",,Open,Lingming Zhang,Tues & Thurs : 4:00pm-5:15pm : SOM_2.802,2,38, ,1,-,,,ecs,encs,lec,1,lxz144130,1, , 
sysm6311.001.17s,sysm,6311 ,001 ,17s,24436 ,Systems Project Management in Engineering and Operations ,,Open,Shawn Alborz,Mon : 4:00pm-6:45pm : SOM_1.102,15,64, ,1,do_eval,,,mgt,mgmt,lec,1,sxa063000,0,"9780538477017,9780538477024,9781133420781 ",syl
sysm6311.501.17s,sysm,6311 ,501 ,17s,24437 ,Systems Project Management in Engineering and Operations ,,Open,Shawn Alborz,Mon : 7:00pm-9:45pm : SOM_1.102,6,39, ,1,do_eval,,,mgt,mgmt,lec,1,sxa063000,0,"9780538477017,9780538477024,9781133420781 ",syl
sysm6312.503.17s,sysm,6312 ,503 ,17s,25251 ,Systems Financial Management ,,Open,Malcolm Wardlaw,Thurs : 7:00pm-9:45pm : SOM_12.218,0,60, ,1,-,,,mgt,mgmt,lec,1,mxw116330,1, ,syl
sysm6312.001.17s,sysm,6312 ,001 ,17s,24438 ,Systems Financial Management ,,Open,Malcolm Wardlaw,Mon : 1:00pm-3:45pm : SOM_11.206,0,60, ,1,-,,,mgt,mgmt,lec,1,mxw116330,1, ,syl
sysm6312.502.17s,sysm,6312 ,502 ,17s,24439 ,Systems Financial Management ,,Open,Vikram Nanda,Tues : 7:00pm-9:45pm : SOM_12.218,0,60, ,1,-,,,mgt,mgmt,lec,1,vkn150030,0, ,syl
sysm6312.501.17s,sysm,6312 ,501 ,17s,26775 ,Systems Financial Management ,,Open,Robert Kieschnick,Mon : 7:00pm-9:45pm : SOM_12.206,0,60, ,1,-,,,mgt,mgmt,lec,1,rkiesch,1, ,syl
sysm6312.0w1.17s,sysm,6312 ,0w1 ,17s,24647 ,Systems Financial Management ,,Open,Theodore Day,-schedule is not posted or not applicable-,0,5, ,1,-,,,mgt,mgmt,lec,1,tday,0, ,syl
sysm6313.001.17s,sysm,6313 ,001 ,17s,24440 ,Systems Negotiation and Dispute Resolution ,,Open,Laurie Ziegler,Wed : 4:00pm-6:45pm : SOM_2.714,3,37, ,1,do_eval,,,mgt,mgmt,lec,1,ziegler,1,"9780205609994,9780073530369,9780073530314 ",syl
sysm6313.0w1.17s,sysm,6313 ,0w1 ,17s,24949 ,Systems Negotiation and Dispute Resolution ,,Open,Laurie Ziegler,-schedule is not posted or not applicable-,1,39, ,1,do_eval,,,mgt,mgmt,lec,1,ziegler,1,"9780205609994,9780073530369,9780073530314 ",syl
sysm6318.502.17s,sysm,6318 ,502 ,17s,26931 ,Marketing Management ,,Open,Daniel Rajaratnam,Wed : 7:00pm-9:45pm : SOM_12.214,2,58, ,1,do_eval,,,mgt,mgmt,lec,1,dxr143430,0, ,syl
sysm6318.004.17s,sysm,6318 ,004 ,17s,27413 ,Marketing Management ,,Open,Norris Bruce,Thurs : 4:00pm-6:45pm : SOM_1.107,3,57, ,1,do_eval,,,mgt,mgmt,lec,1,nxb018100,1, ,syl
sysm6318.003.17s,sysm,6318 ,003 ,17s,26930 ,Marketing Management ,,Open,Ernan Haruvy,Mon : 4:00pm-6:45pm : SOM_12.214,6,54, ,1,do_eval,,,mgt,mgmt,lec,1,eeh017200,1, ,syl
sysm6318.001.17s,sysm,6318 ,001 ,17s,24435 ,Marketing Management ,,Open,Daniel Rajaratnam,Tues : 10:00am-12:45pm : SOM_11.210,6,54, ,1,do_eval,,,mgt,mgmt,lec,1,dxr143430,0, ,syl
sysm6318.501.17s,sysm,6318 ,501 ,17s,24441 ,Marketing Management ,,Open,Norris Bruce,Tues : 7:00pm-9:45pm : SOM_12.214,1,59, ,1,do_eval,,,mgt,mgmt,lec,1,nxb018100,1, ,syl
sysm6318.503.17s,sysm,6318 ,503 ,17s,27359 ,Marketing Management ,,Open,Sanjay Jain,Mon : 7:00pm-9:45pm : SOM_2.112,1,48, ,1,do_eval,,,mgt,mgmt,lec,1,sxj164830,1, ,syl
sysm6318.002.17s,sysm,6318 ,002 ,17s,26929 ,Marketing Management ,,Open,Sanjay Jain,Wed : 4:00pm-6:45pm : SOM_2.803,0,48, ,1,-,,,mgt,mgmt,lec,1,sxj164830,1, ,syl
sysm6318.0w1.17s,sysm,6318 ,0w1 ,17s,24650 ,Marketing Management ,,Open,Nanda Kumar,-schedule is not posted or not applicable-,4,1, ,1,do_eval,,,mgt,mgmt,lec,1,nkumar,0, , 
sysm6319.003.17s,sysm,6319 ,003 ,17s,28271 ,Business Economics ,,Open,Stan Liebowitz,Tues : 4:00pm-6:45pm : SOM_2.903,0,48, ,1,-,,,mgt,mgmt,lec,1,liebowit,1, , 
sysm6319.0w1.17s,sysm,6319 ,0w1 ,17s,24648 ,Business Economics ,,Open,Peter Lewin,-schedule is not posted or not applicable-,2,3, ,1,do_eval,,,mgt,mgmt,lec,1,plewin,0, , 
sysm6321.001.17s,sysm,6321 ,001 ,17s,27401 ,Financial Engineering ,,Open,Mathukumalli Vidyasagar,Wed : 4:00pm-6:45pm : GR_3.606,10,20, ,1,do_eval,,,ecs,encs,lec,1,mxv091000,0, , 
sysm6325.501.17s,sysm,6325 ,501 ,17s,23002 ,Requirements Development and Integration for Complex Systems ,,Open,Alixandre Minden,Tues : 7:00pm-9:45pm : ECSN_2.126,22,8, ,1,do_eval,,,ecs,encs,lec,1,arm130430,0, ,syl
sysm6332.501.17s,sysm,6332 ,501 ,17s,24740 ,Technology and New Product Development ,,Open,Rajiv Shah,Thurs : 7:00pm-9:45pm : SOM_2.802,3,42, ,1,do_eval,,,mgt,mgmt,lec,1,rxs079000,1, ,syl
sysm6333.501.17s,sysm,6333 ,501 ,17s,24741 ,Systems Organizational Behavior ,,Open,Jeffery Hicks,Tues : 7:00pm-9:45pm : SOM_12.206,4,1, ,1,do_eval,,,mgt,mgmt,lec,1,jnh061000,0, , 
sysm6333.5e1.17s,sysm,6333 ,5e1 ,17s,24742 ,Systems Organizational Behavior ,,Open,Maria Hasenhuttl,Mon : 7:15pm-10:00pm : CHEC_223,1,39, ,1,do_eval,,,mgt,mgmt,lec,1,h1562,0, , 
sysm6333.0w1.17s,sysm,6333 ,0w1 ,17s,24772 ,Systems Organizational Behavior ,,Closed,Maria Hasenhuttl,-schedule is not posted or not applicable-,3,0, ,1,do_eval,,,mgt,mgmt,lec,1,h1562,2, ,syl
sysm6333.0w2.17s,sysm,6333 ,0w2 ,17s,25272 ,Systems Organizational Behavior ,,Closed,Maria Hasenhuttl,-schedule is not posted or not applicable-,2,0, ,1,do_eval,,,mgt,mgmt,lec,1,h1562,2, , 
sysm6334.001.17s,sysm,6334 ,001 ,17s,25197 ,Systems Operations Management ,,Closed,Ganesh Janakiraman,Fri : 10:00am-12:45pm : SOM_1.102,3,0, ,1,do_eval,,,mgt,mgmt,lec,1,gxj091000,1, ,syl
sysm6334.0w1.17s,sysm,6334 ,0w1 ,17s,25198 ,Systems Operations Management ,,Open,Shengqi ye,-schedule is not posted or not applicable-,2,1, ,1,do_eval,,,mgt,mgmt,lec,1,sxy143530,1, , 
sysm6334.004.17s,sysm,6334 ,004 ,17s,25199 ,Systems Operations Management ,,Closed,Dorothee Honhon,Mon & Wed : 1:00pm-2:15pm : SOM_2.804,2,0, ,1,do_eval,,,mgt,mgmt,lec,1,dbh130130,1, ,syl
sysm6334.502.17s,sysm,6334 ,502 ,17s,25200 ,Systems Operations Management ,,Open,Ozalp Ozer,Wed : 7:00pm-9:45pm : SOM_1.107,1,1, ,1,do_eval,,,mgt,mgmt,lec,1,oxo091000,1, , 
sysm6334.002.17s,sysm,6334 ,002 ,17s,25201 ,Systems Operations Management ,,Closed,Sonia Leach,Mon & Wed : 4:00pm-5:15pm : SOM_1.117,3,0, ,1,do_eval,,,mgt,mgmt,lec,1,sel120030,2, ,syl
sysm6334.003.17s,sysm,6334 ,003 ,17s,27027 ,Systems Operations Management ,,Closed,Ozalp Ozer,Wed : 10:00am-12:45pm : SOM_12.214,2,0, ,1,do_eval,,,mgt,mgmt,lec,1,oxo091000,1, , 
sysm6337.001.17s,sysm,6337 ,001 ,17s,26963 ,Accounting for Managers ,,Open,Daniel Cohen,Mon : 1:00pm-3:45pm : SOM_1.117,1,89, ,1,do_eval,,,mgt,mgmt,lec,1,dac101000,1, , 
sysm6337.002.17s,sysm,6337 ,002 ,17s,26964 ,Accounting for Managers ,,Open,Daniel Cohen,Tues : 1:00pm-3:45pm : SOM_2.106,2,88, ,1,do_eval,,,mgt,mgmt,lec,1,dac101000,1, , 
sysm6337.003.17s,sysm,6337 ,003 ,17s,26965 ,Accounting for Managers ,,Open,Gil Sadka,Wed : 1:00pm-3:45pm : SOM_1.117,0,90, ,1,-,,,mgt,mgmt,lec,1,gxs143630,2, , 
sysm6337.0w1.17s,sysm,6337 ,0w1 ,17s,26966 ,Accounting for Managers ,,Open,Surya Janakiraman,-schedule is not posted or not applicable-,3,47, ,1,do_eval,,,mgt,mgmt,lec,1,suryaj,1, ,syl
sysm6337.501.17s,sysm,6337 ,501 ,17s,26967 ,Accounting for Managers ,,Open,Gil Sadka,Tues : 7:00pm-9:45pm : SOM_2.106,2,73, ,1,do_eval,,,mgt,mgmt,lec,1,gxs143630,2, , 
sysm6337.502.17s,sysm,6337 ,502 ,17s,26968 ,Accounting for Managers ,,Open,Gil Sadka,Wed : 7:00pm-9:45pm : SOM_1.217,2,73, ,1,do_eval,,,mgt,mgmt,lec,1,gxs143630,2, , 
te1202.002.17s,te,1202 ,002 ,17s,27355 ,Introduction to Electrical Engineering II ,,Open,Georgios Makris,Thurs : 1:00pm-2:15pm : SOM_2.106,0,65, ,1,-,,,ecs,elec,llb,1,gxm112130,6, , 
te1202.001.17s,te,1202 ,001 ,17s,22490 ,Introduction to Electrical Engineering II ,,Open,Diana Cogan,Wed : 10:00am-11:15am : GR_3.420,0,65, ,1,-,,,ecs,elec,llb,1,dcc095020,7, ,syl
te1202.003.17s,te,1202 ,003 ,17s,22526 ,Introduction to Electrical Engineering II ,,Open,Diana Cogan,Fri : 2:30pm-3:45pm : ECSS_2.415,0,65, ,1,-,,,ecs,elec,llb,1,dcc095020,6, ,syl
te1202.004.17s,te,1202 ,004 ,17s,27101 ,Introduction to Electrical Engineering II ,,Open,Diana Cogan,Mon : 2:30pm-3:45pm : SOM_1.217,0,65, ,1,-,,,ecs,elec,llb,1,dcc095020,6, ,syl
te1337.001.17s,te,1337 ,001 ,17s,22576 ,Computer Science I ,,Open,Gordon Arnold,Tues & Thurs : 8:30am-9:45am : ECSS_2.410,0,60, ,1,-,,,ecs,elec,lec,1,gxa120930,0, ,syl
te1337.002.17s,te,1337 ,002 ,17s,22577 ,Computer Science I ,,Open,Miguel Razo Razo,Mon & Wed : 10:00am-11:15am : ECSS_2.312,0,50, ,1,-,,,ecs,elec,lec,1,mrazora,0, ,syl
te1337.004.17s,te,1337 ,004 ,17s,22578 ,Computer Science I ,,Open,John Cole,Tues & Thurs : 2:30pm-3:45pm : ECSS_2.312,0,50, ,1,-,,,ecs,elec,lec,1,jxc064000,0, ,syl
te1337.007.17s,te,1337 ,007 ,17s,22579 ,Computer Science I ,,Open,Jason Smith,Tues & Thurs : 1:00pm-2:15pm : ECSS_2.305,0,60, ,1,-,,,ecs,elec,lec,1,jws130830,0, , 
te1337.005.17s,te,1337 ,005 ,17s,22862 ,Computer Science I ,,Open,Gordon Arnold,Mon & Wed : 2:30pm-3:45pm : ECSS_2.311,0,60, ,1,-,,,ecs,elec,lec,1,gxa120930,0, ,syl
te1337.003.17s,te,1337 ,003 ,17s,22616 ,Computer Science I ,,Open,Jonathan Brandenburg,Mon & Wed : 1:00pm-2:15pm : ECSS_2.312,0,50, ,1,-,,,ecs,elec,lec,1,jcb011200,0,"9780133778816,9780133769395,9780133778793 ",syl
te1337.008.17s,te,1337 ,008 ,17s,23056 ,Computer Science I ,,Open,Jason Smith,Tues & Thurs : 10:00am-11:15am : ECSS_2.312,0,50, ,1,-,,,ecs,elec,lec,1,jws130830,0, ,syl
te1337.010.17s,te,1337 ,010 ,17s,27383 ,Computer Science I ,,Open,Jonathan Brandenburg,Mon & Wed : 11:30am-12:45pm : ECSS_2.312,0,50, ,1,-,,,ecs,elec,lec,1,jcb011200,0,"9780133778816,9780133769395,9780133778793 ",syl
te1337.011.17s,te,1337 ,011 ,17s,27826 ,Computer Science I ,,Open,Khiem Le,Tues & Thurs : 1:00pm-2:15pm : CB3_1.302,0,30, ,1,-,,,ecs,elec,lec,1,kvl140030,0, , 
te1337.006.17s,te,1337 ,006 ,17s,27848 ,Computer Science I ,,Open,Jeyakesavan Veerasamy,Mon & Wed : 8:30am-9:45am : GR_4.301,0,60, ,1,-,,,ecs,elec,lec,1,veerasam,0, ,syl
te2305.506.17s,te,2305 ,506 ,17s,27389 ,Discrete Mathematics for Computing I ,,Open,Eric Becker,Tues & Thurs : 7:00pm-8:15pm : ECSS_2.410,0,60, ,1,-,,,ecs,elec,lec,1,ewb160130,1,"9781260125757,9780077353506,9780073383095,9780077418939 ",syl
te2305.001.17s,te,2305 ,001 ,17s,22389 ,Discrete Mathematics for Computing I ,,Open,William Semper,Mon & Wed : 11:30am-12:45pm : GR_3.302,0,60, ,1,-,,,ecs,elec,lec,1,wjs130130,0,"9781260125757,9780077353506,9780073383095,9780077418939 ",syl
te2305.503.17s,te,2305 ,503 ,17s,22390 ,Discrete Mathematics for Computing I ,,Open,James Willson,Mon & Wed : 5:30pm-6:45pm : GR_3.420,0,60, ,1,-,,,ecs,elec,lec,1,jkw053000,0,"9781260125757,9780077353506,9780073383095,9780077418939 ",syl
te2305.501.17s,te,2305 ,501 ,17s,22391 ,Discrete Mathematics for Computing I ,,Open,Timothy Farage,Tues & Thurs : 5:30pm-6:45pm : ECSS_2.415,0,60, ,1,-,,,ecs,elec,lec,1,tfarage,0,"9781260125757,9780077353506,9780073383095,9780077418939 ", 
te2305.502.17s,te,2305 ,502 ,17s,22774 ,Discrete Mathematics for Computing I ,,Open,James Willson,Mon & Wed : 7:00pm-8:15pm : ECSS_2.203,0,60, ,1,-,,,ecs,elec,lec,1,jkw053000,0,"9781260125757,9780077353506,9780073383095,9780077418939 ",syl
te2305.002.17s,te,2305 ,002 ,17s,22496 ,Discrete Mathematics for Computing I ,,Open,Timothy Farage,Tues & Thurs : 2:30pm-3:45pm : ECSS_2.412,0,60, ,1,-,,,ecs,elec,lec,1,tfarage,0,"9781260125757,9780077353506,9780073383095,9780077418939 ", 
te2305.003.17s,te,2305 ,003 ,17s,27387 ,Discrete Mathematics for Computing I ,,Open,Eric Becker,Mon & Wed : 11:30am-12:45pm : ECSS_2.306,0,60, ,1,-,,,ecs,elec,lec,1,ewb160130,0,"9781260125757,9780077353506,9780073383095,9780077418939 ",syl
te2305.505.17s,te,2305 ,505 ,17s,23059 ,Discrete Mathematics for Computing I ,,Open,Joseph Beshay,Tues & Thurs : 7:00pm-8:15pm : GR_3.302,0,60, ,1,-,,,ecs,elec,lec,1,jdb109120,0,"9781260125757,9780077353506,9780073383095,9780077418939 ",syl
te2305.504.17s,te,2305 ,504 ,17s,23204 ,Discrete Mathematics for Computing I ,,Open,Adrian Soncodi,Mon & Wed : 7:00pm-8:15pm : ECSS_2.415,0,60, ,1,-,,,ecs,elec,lec,1,acs151130,0,"9781260125757,9780077353506,9780073383095,9780077418939 ",syl
te2336.501.17s,te,2336 ,501 ,17s,22635 ,Computer Science II ,,Open,Ziaullah Khan,Mon & Wed : 5:30pm-6:45pm : ECSS_2.311,1,59, ,1,-,,,ecs,elec,lec,1,kkhan,0,"9780133761313,9780133593525 ", 
te2336.004.17s,te,2336 ,004 ,17s,27391 ,Computer Science II ,,Open,Ranran Feng,Mon & Wed : 10:00am-11:15am : SOM_1.217,0,60, ,1,-,,,ecs,elec,lec,1,rxf090020,0,"9780133761313,9780133593525 ", 
te2336.002.17s,te,2336 ,002 ,17s,23062 ,Computer Science II ,,Open,Jason Smith,Mon & Wed : 2:30pm-3:45pm : ECSS_2.312,0,50, ,1,-,,,ecs,elec,lec,1,jws130830,0,"9780133761313,9780133593525 ",syl
te2336.003.17s,te,2336 ,003 ,17s,23207 ,Computer Science II ,,Open,Jason Smith,Mon & Wed : 11:30am-12:45pm : ECSS_2.305,0,60, ,1,-,,,ecs,elec,lec,1,jws130830,0,"9780133761313,9780133593525 ",syl
te2336.005.17s,te,2336 ,005 ,17s,27781 ,Computer Science II ,,Open,Ziaullah Khan,Tues & Thurs : 4:00pm-5:15pm : ECSS_2.305,0,60, ,1,-,,,ecs,elec,lec,1,kkhan,0,"9780133761313,9780133593525 ", 
te3101.101.17s,te,3101 ,101 ,17s,22444 ,Electrical Network Analysis Laboratory ,,Open,Won Namgoong,Tues : 10:00am-12:45pm : ECSN_3.118;Tues : 10:00am-12:45pm : ECSN_3.120,0,20, ,1,-,,,ecs,elec,lab,1,wxn062000,1, , 
te3101.102.17s,te,3101 ,102 ,17s,22445 ,Electrical Network Analysis Laboratory ,,Open,Won Namgoong,Tues : 4:00pm-6:45pm : ECSN_3.118;Tues : 4:00pm-6:45pm : ECSN_3.120,0,20, ,1,-,,,ecs,elec,lab,1,wxn062000,1, , 
te3101.103.17s,te,3101 ,103 ,17s,22446 ,Electrical Network Analysis Laboratory ,,Open,Won Namgoong,Tues : 10:00am-12:45pm : ECSN_3.112;Tues : 10:00am-12:45pm : ECSN_3.114,0,20, ,1,-,,,ecs,elec,lab,1,wxn062000,1, , 
te3101.104.17s,te,3101 ,104 ,17s,22447 ,Electrical Network Analysis Laboratory ,,Open,Won Namgoong,Tues : 4:00pm-6:45pm : ECSN_3.112;Tues : 4:00pm-6:45pm : ECSN_3.114,0,20, ,1,-,,,ecs,elec,lab,1,wxn062000,0, , 
te3101.105.17s,te,3101 ,105 ,17s,22448 ,Electrical Network Analysis Laboratory ,,Open,Won Namgoong,Tues : 4:00pm-6:45pm : ECSN_3.108;Tues : 4:00pm-6:45pm : ECSN_3.110,0,20, ,1,-,,,ecs,elec,lab,1,wxn062000,0, , 
te3101.601.17s,te,3101 ,601 ,17s,28045 ,Electrical Network Analysis Laboratory ,,Open,Won Namgoong,Tues : 7:00pm-9:45pm : ECSN_3.108;Tues : 7:00pm-9:45pm : ECSN_3.110,0,20, ,1,-,,,ecs,elec,lab,1,wxn062000,1, , 
te3102.106.17s,te,3102 ,106 ,17s,27083 ,Signals and Systems Laboratory ,,Open,Jeanne Pitz,Thurs : 10:00am-12:45pm : ECSN_3.112;Thurs : 10:00am-12:45pm : ECSN_3.114,0,20, ,1,-,,,ecs,elec,lab,1,jxp133430,2, , 
te3102.101.17s,te,3102 ,101 ,17s,22459 ,Signals and Systems Laboratory ,,Open,Jeanne Pitz,Fri : 4:00pm-6:45pm : ECSN_3.108;Fri : 4:00pm-6:45pm : ECSN_3.110,0,20, ,1,-,,,ecs,elec,lab,1,jxp133430,1, , 
te3102.102.17s,te,3102 ,102 ,17s,22460 ,Signals and Systems Laboratory ,,Open,Jeanne Pitz,Thurs : 10:00am-12:45pm : ECSN_3.108;Thurs : 10:00am-12:45pm : ECSN_3.110,0,20, ,1,-,,,ecs,elec,lab,1,jxp133430,1, , 
te3102.103.17s,te,3102 ,103 ,17s,22461 ,Signals and Systems Laboratory ,,Open,Jeanne Pitz,Fri : 4:00pm-6:45pm : ECSN_3.112;Fri : 4:00pm-6:45pm : ECSN_3.114,0,20, ,1,-,,,ecs,elec,lab,1,jxp133430,2, , 
te3102.104.17s,te,3102 ,104 ,17s,22462 ,Signals and Systems Laboratory ,,Open,Jeanne Pitz,Fri : 4:00pm-6:45pm : ECSN_3.118;Fri : 4:00pm-6:45pm : ECSN_3.120,0,20, ,1,-,,,ecs,elec,lab,1,jxp133430,2, , 
te3102.105.17s,te,3102 ,105 ,17s,22463 ,Signals and Systems Laboratory ,,Open,Jeanne Pitz,Thurs : 10:00am-12:45pm : ECSN_3.118;Thurs : 10:00am-12:45pm : ECSN_3.120,0,20, ,1,-,,,ecs,elec,lab,1,jxp133430,2, , 
te3102.107.17s,te,3102 ,107 ,17s,27882 ,Signals and Systems Laboratory ,,Open,Jeanne Pitz,Fri : 10:00am-12:45pm : ECSN_3.108;Fri : 10:00am-12:45pm : ECSN_3.110,0,20, ,1,-,,,ecs,elec,lab,1,jxp133430,2, , 
te3150.101.17s,te,3150 ,101 ,17s,22588 ,Communications Systems Laboratory ,,Open,Kamran Kiasaleh,Mon : 10:00am-12:45pm : ECSN_3.108;Mon : 10:00am-12:45pm : ECSN_3.110,0,20, ,1,-,,,ecs,elec,lab,1,kamran,0,9780990302667 ,syl
te3150.102.17s,te,3150 ,102 ,17s,22589 ,Communications Systems Laboratory ,,Open,Kamran Kiasaleh,Tues : 10:00am-12:45pm : ECSN_3.108;Tues : 10:00am-12:45pm : ECSN_3.110,0,20, ,1,-,,,ecs,elec,lab,1,kamran,0,9780990302667 ,syl
te3150.103.17s,te,3150 ,103 ,17s,22590 ,Communications Systems Laboratory ,,Open,Kamran Kiasaleh,Tues : 1:00pm-3:45pm : ECSN_3.118;Tues : 1:00pm-3:45pm : ECSN_3.120,1,19, ,1,-,,,ecs,elec,lab,1,kamran,0,9780990302667 ,syl
te3150.104.17s,te,3150 ,104 ,17s,22591 ,Communications Systems Laboratory ,,Open,Kamran Kiasaleh,Tues : 1:00pm-3:45pm : ECSN_3.108;Tues : 1:00pm-3:45pm : ECSN_3.110,0,20, ,1,-,,,ecs,elec,lab,1,kamran,0,9780990302667 ,syl
